"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"478","got man flu.  throat has broken glass on it. Nose is running all over the joint, legs weak. sweating mental over. Ì†ΩÌ±é",FALSE,0,NA,2018-03-09 10:47:21,FALSE,NA,"972061270856863744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jmac16256596",0,FALSE,FALSE,NA,NA
"479","@headline_USA: HeadLine USA:Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims https://t.co/A3EcIIo3Av",FALSE,0,NA,2018-03-09 10:46:59,FALSE,NA,"972061176673816577",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MohsinBashir12",0,FALSE,FALSE,NA,NA
"480","@Breathe_to_win Great video, thanks for sharing. I am thinking about starting a new influenza related research proj‚Ä¶ https://t.co/ZzMxw0fXm3",FALSE,0,"Breathe_to_win",2018-03-09 10:46:03,TRUE,"972016286396973056","972060941352304640","60261821","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SEMDocs",0,FALSE,FALSE,NA,NA
"481","This flu is getting worse everydayÌ†æÌ¥ßÌ†æÌ¥ï",FALSE,0,NA,2018-03-09 10:45:56,FALSE,NA,"972060914299162625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZumahAl",0,FALSE,FALSE,NA,NA
"482","Pregnant, fighting the flu &amp; tending to sick 1yr old all night all without help= EMOTIONAL BREAK DOWN FOR A MOMENT",FALSE,0,NA,2018-03-09 10:45:41,FALSE,NA,"972060848721219584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5_lovefive",0,FALSE,FALSE,NA,NA
"483","Influenza Drugs Market Is Expecting Revolutionary Growth in Global¬†Industry https://t.co/UeCSmSywTU https://t.co/CSauasVcGk",FALSE,0,NA,2018-03-09 10:45:31,FALSE,NA,"972060807516381184",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","parmeshwarkarka",0,FALSE,FALSE,NA,NA
"484","She is absolutely going in on this twat and I love it. 

He‚Äôs trying to defend himself. Saying he cooked last week.‚Ä¶ https://t.co/nrxalwo2EK",FALSE,1,"jules_lefevre",2018-03-09 10:44:31,TRUE,"972059967007019009","972060556432613376","631687663","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jules_lefevre",0,FALSE,FALSE,NA,NA
"485","Huey Piano Smith - Rockin' Pneumonia and the Boogie Woogie Flu https://t.co/hv93TOFSq8",FALSE,0,NA,2018-03-09 10:44:18,FALSE,NA,"972060504389808128",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HarisGeorgoulis",0,FALSE,FALSE,NA,NA
"486","It is the doctors who warn us of the dangers of any type of medical intervention that I trust as they care more... https://t.co/Yd9hNZgQib",FALSE,0,NA,2018-03-09 10:44:01,FALSE,NA,"972060430427475969",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","paulfitter",0,FALSE,FALSE,NA,NA
"487","Food Poisoning vs. Stomach Flu: How to Tell the Difference | https://t.co/Py9tY20aS1 https://t.co/LxvA7zXW54",FALSE,0,NA,2018-03-09 10:43:53,FALSE,NA,"972060398848364544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","NukeEnergia",0,FALSE,FALSE,NA,NA
"488","@eskimobloood @x0rg It was already the 3rd day of flu",FALSE,0,"eskimobloood",2018-03-09 10:43:48,FALSE,"972057839282860032","972060375146467328","106514979","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unsoundscapes",0,FALSE,FALSE,NA,NA
"489","@Jonteinspain Wasn't there a rumour a couple of days ago about a new virulent strain of Aussie flu that would do just that?",FALSE,0,"Jonteinspain",2018-03-09 10:43:01,FALSE,"972057006558281728","972060181029965830","88168692","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grieve51166",0,FALSE,FALSE,NA,NA
"490","@barmanamar1976 @_Gravity_Man @geoffboller @captscorch @nutsyLFC @chasfax @InfoIsGood @VickyAlam18 @NEERAJ_AGARWAL_‚Ä¶ https://t.co/3ZStpwToWg",FALSE,0,"barmanamar1976",2018-03-09 10:42:46,TRUE,"972058301482463234","972060116303392769","911339975253352448","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VaccineUK",0,FALSE,FALSE,NA,NA
"491","Wish this flu would go now. So drainedÌ†ΩÌ∏í",FALSE,0,NA,2018-03-09 10:41:02,FALSE,NA,"972059679978336256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dlhxxxx",0,FALSE,FALSE,NA,NA
"492","Going out to get stuff for Mother‚Äôs Day, May as well by some cold and flu stuff too seeing as this sore throat has turned into a cough :(",FALSE,0,NA,2018-03-09 10:40:33,FALSE,NA,"972059559652134912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YouMeAtKara",0,FALSE,FALSE,NA,NA
"493","@WBIRAbby Good morning, I hope that your sick boy is getting well fast,I am thinking of him, hope it is  not flu",FALSE,0,"WBIRAbby",2018-03-09 10:40:24,FALSE,NA,"972059521232318466","135130377","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","floydlong641",0,FALSE,FALSE,NA,NA
"494","Still have the flu, so more time for videogames! #HorizonZeroDawn #PS4share https://t.co/ykMDNoRFXl",FALSE,1,NA,2018-03-09 10:40:18,FALSE,NA,"972059496272023553",NA,"<a href=""http://www.playstation.com"" rel=""nofollow"">PlayStation(R)4</a>","kennethDMT",1,FALSE,FALSE,NA,NA
"495","This flu has finished me",FALSE,0,NA,2018-03-09 10:39:47,FALSE,NA,"972059365892149248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmiljonVathi",0,FALSE,FALSE,NA,NA
"496","Visiting restrictions at Norfolk and #Norwich University Hospital as the #flu virus is circulating widely in the co‚Ä¶ https://t.co/a2Fg6oVAQT",FALSE,0,NA,2018-03-09 10:39:19,TRUE,NA,"972059249604882434",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","NorwichCityNet",0,FALSE,FALSE,NA,NA
"497","Visiting restrictions at Norfolk and #Norwich University Hospital as the #flu virus is circulating widely in the co‚Ä¶ https://t.co/vjSSJMbtDk",FALSE,2,NA,2018-03-09 10:39:17,TRUE,NA,"972059239362519040",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","IceniPost",1,FALSE,FALSE,NA,NA
"498","Health care in our 'great' nation...
https://t.co/SzCrSX3Cdt",FALSE,0,NA,2018-03-09 10:39:16,FALSE,NA,"972059234685849600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","separker0215",0,FALSE,FALSE,NA,NA
"499","@tweeting_frog Glad to hear you are still doing fine. I am pretty good, mostly recovered from my flu although my vo‚Ä¶ https://t.co/2J2qYvKfkk",FALSE,0,"tweeting_frog",2018-03-09 10:38:47,TRUE,"972058873136893954","972059114909073408","57619290","<a href=""http://theqube.oire.org/"" rel=""nofollow"">TheQube</a>","crazydutchy",0,FALSE,FALSE,NA,NA
"500","Missouri turkey farm quarantined after bird flu detected https://t.co/YZ5D7nSoeX",FALSE,0,NA,2018-03-09 10:38:04,FALSE,NA,"972058933086089216",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","DatatechAg",0,FALSE,FALSE,NA,NA
"501","#Euthanasia reminds me of when 2 of us had to prepare a debate for an inter-school competition. And we did. Both of‚Ä¶ https://t.co/PIloLfDF3D",FALSE,2,NA,2018-03-09 10:37:54,TRUE,NA,"972058892745216000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aniketmalpani",0,FALSE,FALSE,NA,NA
"502","ur girl is sick. again. it's hopefully Not th flu bc I've tried so hard to avoid it shdkfjsksk.",FALSE,0,NA,2018-03-09 10:37:31,FALSE,NA,"972058796381138944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REVOLUTlONRADIO",0,FALSE,FALSE,NA,NA
"503","Federal Officials Push for New Types of Flu Vaccines https://t.co/wDMT0HqANj https://t.co/7V1xKcL9WI",FALSE,0,NA,2018-03-09 10:37:28,FALSE,NA,"972058784054022144",NA,"<a href=""http://Detik.com"" rel=""nofollow"">detikcom for Blackberry</a>","PoliticsNewz",0,FALSE,FALSE,NA,NA
"504","#RiseVision, #CrowdCoin What the flu does to your body https://t.co/Qfpe16tnaa https://t.co/yyCoAuBgJm",FALSE,0,NA,2018-03-09 10:37:23,FALSE,NA,"972058760255627264",NA,"<a href=""http://138.68.141.145/"" rel=""nofollow"">Such a nice business Ap</a>","ronaldvalenz_93",0,FALSE,FALSE,NA,NA
"505","i need to get out but this flu is moering me ‚òπÔ∏è",FALSE,0,NA,2018-03-09 10:37:10,FALSE,NA,"972058706467868673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thulii_n",0,FALSE,FALSE,NA,NA
"506","I Got the Shot. Did the flu get you? #feelingsick #readromance #mystereybook https://t.co/F7yZNTHp53 via @VickiBatman",FALSE,0,NA,2018-03-09 10:37:03,FALSE,NA,"972058678273740800",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","karenrosesmith",0,FALSE,FALSE,NA,NA
"507","i have the flu, episcleritis, an ear infection and bursitis",FALSE,0,NA,2018-03-09 10:36:47,FALSE,NA,"972058611588435968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kujojoIyne",0,FALSE,FALSE,NA,NA
"508","@janbart53 Pretty good, mostly recovered from my flu now although my voice is still sometimes a bit croaky.",FALSE,0,"janbart53",2018-03-09 10:36:22,FALSE,"972058176957927424","972058506680520704","125435814","<a href=""http://theqube.oire.org/"" rel=""nofollow"">TheQube</a>","crazydutchy",0,FALSE,FALSE,NA,NA
"509","Is It Food Poisoning or the Flu? | ActiveBeat https://t.co/lfKYBitpSb",FALSE,0,NA,2018-03-09 10:35:44,FALSE,NA,"972058346701299712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Pool_Waters",0,FALSE,FALSE,NA,NA
"510","Worst time to have fluÌ†ΩÌ∏≠Ì†ΩÌ∏≠.",FALSE,0,NA,2018-03-09 10:34:52,FALSE,NA,"972058130120105984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bobby_M97",0,FALSE,FALSE,NA,NA
"511","Flu yho yer",FALSE,0,NA,2018-03-09 10:34:47,FALSE,NA,"972058108213321729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThandoNgemntu",0,FALSE,FALSE,NA,NA
"512","when will this flu go away Ì†ΩÌ∏™",FALSE,1,NA,2018-03-09 10:34:40,FALSE,NA,"972058077036937216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manningolivia15",0,FALSE,FALSE,NA,NA
"513","#AGENDA21 IN ACTION: ""Expert confirms flu shot behind deadly epidemic that's killed thousands!"" - NeonNettle‚Ä¶ https://t.co/swo2TeOxqq",FALSE,0,NA,2018-03-09 10:34:28,TRUE,NA,"972058028664082433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","butlincat",0,FALSE,FALSE,NA,NA
"514","Oweeeee don‚Äôt you look like a bowl of hot soup and I got the flu Ì†æÌ¥§Ì†æÌ¥§Ì†æÌ¥§ https://t.co/9xNpgsJs2K",FALSE,0,NA,2018-03-09 10:33:32,FALSE,NA,"972057794055680000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","QuanTheeDon",0,FALSE,FALSE,NA,NA
"515","+IT INCREASES THE PROBABILITY OF CONTRACTING ALZHEIMER'S, WHICH IS ACCELERATED BY THE USELESS BRAIN-DAMAGING ALUMIN‚Ä¶ https://t.co/v0U06639Fs",FALSE,0,NA,2018-03-09 10:33:15,TRUE,NA,"972057721112612865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paras_sal",0,FALSE,FALSE,NA,NA
"516","Retweeted Andreas Baader (@stop1984):

A&amp;E crisis? Blame ministers, not the flu, says top doctor... https://t.co/PY5q70kA81",FALSE,0,NA,2018-03-09 10:32:39,FALSE,NA,"972057570646077440",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","paul8ar",1,FALSE,FALSE,NA,NA
"517","Our lab does so much more than just influenza studies! Check out a new paper from our lab members: https://t.co/l0s5LwPEpc",FALSE,0,NA,2018-03-09 10:32:29,FALSE,NA,"972057528984133632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fluroslin",0,FALSE,FALSE,NA,NA
"518","@The_Ting_Thing indeed. I'm powering through with a lot of caffeine, and cancelling my cycle ride tomorrow. It's be‚Ä¶ https://t.co/XbjaY6bSdj",FALSE,0,"The_Ting_Thing",2018-03-09 10:32:16,TRUE,"972057125424979968","972057475364073472","2673975469","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FulltotheBrum",0,FALSE,FALSE,NA,NA
"519","A&amp;E crisis? Blame ministers, not the flu, says top doctor https://t.co/71fUlAePxC via @MailOnline",FALSE,1,NA,2018-03-09 10:32:13,FALSE,NA,"972057460310708225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stop1984",2,FALSE,FALSE,NA,NA
"520","just popped some nighttime cold &amp; flu pills!! so high!! so drowsy!! bro!!!",FALSE,0,NA,2018-03-09 10:32:05,FALSE,NA,"972057426798268416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estecedi",0,FALSE,FALSE,NA,NA
"521","What is *THE BEST* #EssentialOil 
for Bacteria, Viruses, Colds and Flu? 

Find out Here! 
https://t.co/FVD2GJdFX8‚Ä¶ https://t.co/jjFTfcPimQ",FALSE,0,NA,2018-03-09 10:30:46,TRUE,NA,"972057098338144256",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","AltWaysToHeal",0,FALSE,FALSE,NA,NA
"522","They say another storms coming that means the air is getting cleaned out again, goodbye flu goodbye viruses hello spring Thank you Jesus",FALSE,0,NA,2018-03-09 10:30:28,FALSE,NA,"972057021339127809",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MCITC1",0,FALSE,FALSE,NA,NA
"523","Flu, please go away~ I have photoshoot tomorrow~",FALSE,1,NA,2018-03-09 10:30:10,FALSE,NA,"972056944499310592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shugamint",0,FALSE,FALSE,NA,NA
"524","@AlastairMcA30 Her donning of the mask may suggest she opted out of the flu vaccine herself and had to wear that pe‚Ä¶ https://t.co/7dlfiFNFNp",FALSE,0,"AlastairMcA30",2018-03-09 10:29:56,TRUE,"971991841733189632","972056886366363649","1646242405","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NateFryburger",0,FALSE,FALSE,NA,NA
"525","I distinctly remember uttering the sentence ""I haven't had a cold in ages"" last week. Biggest mistake ever. Flu x10‚Ä¶ https://t.co/R5UjxQ0P8d",FALSE,0,NA,2018-03-09 10:29:53,TRUE,NA,"972056874425167872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WebbLaurien",0,FALSE,FALSE,NA,NA
"526","The flu vaccine: A high-stakes gamble https://t.co/bQRKGnu9Ks https://t.co/4sAUjQNmRt",FALSE,1,NA,2018-03-09 10:29:46,FALSE,NA,"972056846780567552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DNHealthyNation",1,FALSE,FALSE,NA,NA
"527","We DO NOT have any cases being reported among our guests. But we have cancelled all daycare attendance and doggie... https://t.co/FLtPtgCDs7",FALSE,0,NA,2018-03-09 10:29:46,FALSE,NA,"972056844742070272",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","royalpetshotel",0,FALSE,FALSE,NA,NA
"528","The current #flu outbreak is in full swing. The #virus is often transmitted from hand to hand. How can you help pro‚Ä¶ https://t.co/owbGYJxOcm",FALSE,0,NA,2018-03-09 10:29:31,TRUE,NA,"972056780770631681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CWSbocoGroup",0,FALSE,FALSE,NA,NA
"529","It‚Äôs truly unbelievable, I dodged the huge flu epidemic but I do get coughig shit LOGIC https://t.co/0Gyh63u0D6",FALSE,0,NA,2018-03-09 10:28:48,FALSE,NA,"972056602286153730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oohseahorn",0,FALSE,FALSE,NA,NA
"530","@Kari_Koxx @RavenRaine69 @HeatherYeah @claire_CJ_jones @AliceInSubland @Becky12815004 @irishdanielle22 @Its_Lily_Xx‚Ä¶ https://t.co/P2nx8Uk17v",FALSE,1,"Kari_Koxx",2018-03-09 10:28:26,TRUE,"972056364053880833","972056511622021120","3380097088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissJadeJones",0,FALSE,FALSE,NA,NA
"531","The flu is homophobic, 'cause i'm gay and suffering",FALSE,1,NA,2018-03-09 10:28:19,FALSE,NA,"972056478285787137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ADarkBlueLight",0,FALSE,FALSE,NA,NA
"532","Influenza B is trying to escape our vaccine https://t.co/4vbYQxGwHv #flu #vaccines #mitd https://t.co/OBwqIwMid8",FALSE,1,NA,2018-03-09 10:27:39,FALSE,NA,"972056314204401664",NA,"<a href=""http://midnightinthedesert.com"" rel=""nofollow"">Art Bell Com Tweet Article</a>","ArtBellCom",0,FALSE,FALSE,NA,NA
"533","@davidwhiteshow Morning David, loving today‚Äôs upbeat playlist, full of flu and antibiotics so need extra boost toda‚Ä¶ https://t.co/OCuqniGHrS",FALSE,1,"davidwhiteshow",2018-03-09 10:27:37,TRUE,NA,"972056302997458944","21197193","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Aytch98",0,FALSE,FALSE,NA,NA
"534","There is no too flu for ice chocolate Ì†ΩÌ∏Å
.
#lalikaroingus
#sentrapsentrupirungemelerterus https://t.co/qvIWMFvF7J https://t.co/UOE8mlbGDv",FALSE,0,NA,2018-03-09 10:26:46,FALSE,NA,"972056091612864514",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","athanyagus",0,FALSE,FALSE,NA,NA
"535","Dear man flu its been 5 days, now would you kindly bugger off",FALSE,0,NA,2018-03-09 10:25:55,FALSE,NA,"972055875794939905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XmasRobson88",0,FALSE,FALSE,NA,NA
"536","This flu shit is crazy ash Ì†ΩÌ∏©Ì†ΩÌ∏©Ì†ΩÌ∏©Ì†ΩÌ∏©",FALSE,0,NA,2018-03-09 10:25:05,FALSE,NA,"972055666792849410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneToEnvy_XO",0,FALSE,FALSE,NA,NA
"537","@Malume_hlogi I doubt il even go mfana flu is killing me",FALSE,0,"Malume_hlogi",2018-03-09 10:24:42,FALSE,"972015548967026688","972055568679653376","1379950224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KingFreezySA",0,FALSE,FALSE,NA,NA
"538","Killer flu pandemic could hit any time, expert warns https://t.co/MW1xpGznUX via @YouTube",FALSE,0,NA,2018-03-09 10:24:20,FALSE,NA,"972055479626223616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cucubanos1",0,FALSE,FALSE,NA,NA
"539","@VodakGhost @annie_1918 Good Morning Ì†æÌ¥ó ...no problem with getting back to me later... we‚Äôve got the time difference‚Ä¶ https://t.co/4OoX0dMQgq",FALSE,0,"VodakGhost",2018-03-09 10:23:48,TRUE,"971892238912339968","972055342682173441","800016462643490817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MercedesBevs",0,FALSE,FALSE,NA,NA
"540","The latest The Raj Daily! https://t.co/OBKafXgD3g #influenza",FALSE,0,NA,2018-03-09 10:23:43,FALSE,NA,"972055323610664960",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","RajKharmih",0,FALSE,FALSE,NA,NA
"541","Lol last week I had the flu. Now I have a stomach virus. Cool. #fml #sickagain",FALSE,0,NA,2018-03-09 10:23:25,FALSE,NA,"972055248083865601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petracca496",0,FALSE,FALSE,NA,NA
"542","@Mxo_Reings Man flu yonke? Oh no Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ≤îÌ†ΩÌ≤î Get well soon and stay warm. You must get lemons &amp; ginger to have with tea later.",FALSE,0,"Mxo_Reings",2018-03-09 10:23:18,FALSE,"972052452815130624","972055219893948417","1132238395","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bubu_Mazibuko",0,FALSE,FALSE,NA,NA
"543","Experiencing all flu symptoms yhoooooo andizovuma  I might as well buy my self inip ye Gordon's Ì†ΩÌ∏äÌ†ΩÌ∏äÌ†ΩÌ∏ä ayadura amayeza",FALSE,0,NA,2018-03-09 10:23:13,FALSE,NA,"972055194765799424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zoey_mzondi",0,FALSE,FALSE,NA,NA
"544","Bug off! Fight the cold or flu with this delicious goldenberry apple and squash soup!
https://t.co/x6m1zpXhKl‚Ä¶ https://t.co/Od5szzSTTG",FALSE,0,NA,2018-03-09 10:23:02,TRUE,NA,"972055148875931648",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","sobodyuk",2,FALSE,FALSE,NA,NA
"545","3 days now off feeling like death. Any magic cold/flu remedies out there? #help",FALSE,0,NA,2018-03-09 10:22:49,FALSE,NA,"972055095167868929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moodie_9",0,FALSE,FALSE,NA,NA
"546","Literally the worst cold / flu in years. Drag myself to my dentist and they have no reference to my appointment on‚Ä¶ https://t.co/pc7qzDYGWJ",FALSE,1,NA,2018-03-09 10:22:43,TRUE,NA,"972055069381287936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","strutcakes",0,FALSE,FALSE,NA,NA
"547","@SunshineTheGrey @fouadhaidar @ClassActionCom @kelleysgators Yes, eating food, rather than #NotFood #GMO fixes your‚Ä¶ https://t.co/nK2W8YIyxp",FALSE,1,"SunshineTheGrey",2018-03-09 10:22:32,TRUE,"961285910804484096","972055026318295040","41953962","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzettepetillo",0,FALSE,FALSE,NA,NA
"548","Due to all the absences in my class due to flu season as well as things getting pushed back because of the early cl‚Ä¶ https://t.co/jnnelHmz4f",FALSE,0,NA,2018-03-09 10:21:40,TRUE,NA,"972054808222945280",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","gordchiu",0,FALSE,FALSE,NA,NA
"549","when i had a sore throat a few days ago i thought it was cuz i ingested things that were too 'heaty' so i took pill‚Ä¶ https://t.co/l02TdikDp2",FALSE,0,NA,2018-03-09 10:21:09,TRUE,NA,"972054676060348421",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GASPANlC",0,FALSE,FALSE,NA,NA
"550","Teladoc: Telehealth To The Flu Rescue https://t.co/n3SCSCiqdv",FALSE,0,NA,2018-03-09 10:21:03,FALSE,NA,"972054651980931072",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NicoSmets",0,FALSE,FALSE,NA,NA
"551","Tried to force a smile through the pain.
Flu is abusing meÌ†æÌ¥íÌ†ΩÌ∏≠ https://t.co/op0MYBIwJi",FALSE,2,NA,2018-03-09 10:21:02,FALSE,NA,"972054646960328705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Claudia_Fsnow",0,FALSE,FALSE,NA,NA
"552","@ClairePopandOsc @SpringerSaint @loubenn77 @milliemagpie92 @rickforduk @islaveevee @PicturedImage @Rob2006Scott‚Ä¶ https://t.co/nN05w8JrLb",FALSE,4,"ClairePopandOsc",2018-03-09 10:19:38,TRUE,"972021084005511168","972054295553150979","969209167658577920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goldenorfephoto",0,FALSE,FALSE,NA,NA
"553","@JoJo28911982 @Jessica_JJ47 Jojo! This is Billy Gene, i have a daugjter 7 and my son is 9 , they both Live with the‚Ä¶ https://t.co/VrgED8PJqp",FALSE,0,"JoJo28911982",2018-03-09 10:19:35,TRUE,"971072221669191681","972054282299199488","832969326240096260","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BillPor36486732",0,FALSE,FALSE,NA,NA
"554","A good book and a hot cup of tea is a good medicine for the flu #book #bookstagram #bookworm #tea #tealover #flu‚Ä¶ https://t.co/0BgfORorPX",FALSE,0,NA,2018-03-09 10:19:08,TRUE,NA,"972054169594028032",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","swanocean",0,FALSE,FALSE,NA,NA
"555","A good book and a hot cup of tea is a good medicine for the flu #book #bookstagram #bookworm‚Ä¶ https://t.co/HgJWgmi8Ab",FALSE,0,NA,2018-03-09 10:19:04,FALSE,NA,"972054152842006530",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","swanocean",0,FALSE,FALSE,NA,NA
"556","From ""yuppy flu"" to there now being international biobanks, physiological mechanisms, and increased research fundin‚Ä¶ https://t.co/b9wKsDY3XB",FALSE,0,NA,2018-03-09 10:18:24,TRUE,NA,"972053984860028928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marx_Wolf",0,FALSE,FALSE,NA,NA
"557","Here's why the Spanish flu is deadlier than World War I - Deccan Chronicle https://t.co/L0krOOr8Mp",FALSE,0,NA,2018-03-09 10:18:13,FALSE,NA,"972053939230314496",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","doctr_pro",0,FALSE,FALSE,NA,NA
"558","After 2 wks in bed with 'the flu' (understatement - only those that have had it understand). Vack on the road and i‚Ä¶ https://t.co/NRX8CJcCeW",FALSE,0,NA,2018-03-09 10:18:13,TRUE,NA,"972053938659831809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lakes_eco_van",1,FALSE,FALSE,NA,NA
"559","Black Cumin, Lemon Slices and Honey Tea for the Flu and Cold Season: https://t.co/yyjKkmn85C",FALSE,0,NA,2018-03-09 10:18:09,FALSE,NA,"972053919701618688",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Cancers_Curable",0,FALSE,FALSE,NA,NA
